id,time,time_received,latitude,longitude,altitude,geo_altitude,height,velocity_x,velocity_y,velocity_z,vertical_accuracy,horizontal_accuracy,speed_accuracy,pressure
8114918,2023-04-03 08:55:18+00,2023-04-03 08:55:18.680859+00,50.046783447265625,14.485481262207031,134.65,291.5,10.44,-7.4,-3.2,0,4,10,4,997.1812500000001
8114919,2023-04-03 08:55:19+00,2023-04-03 08:55:20.511416+00,50.0467529296875,14.485372543334961,134.86,291.5,10.65,-7.6000000000000005,-3.4000000000000004,0,4,10,4,997.15625
8114920,2023-04-03 08:55:20+00,2023-04-03 08:55:20.557288+00,50.046722412109375,14.485272407531738,136.65,292,12.44,-7.4,-3.2,0,4,10,4,996.94375
8114921,2023-04-03 08:55:21+00,2023-04-03 08:55:21.925369+00,50.046695709228516,14.485173225402832,135.33,292,11.12,-7.2,-3.2,0,4,10,4,997.1
8114922,2023-04-03 08:55:22+00,2023-04-03 08:55:22.672183+00,50.04667663574219,14.485076904296875,133.91,292,9.7,-7,-3,0,4,10,4,997.2687500000001
8114923,2023-04-03 08:55:23+00,2023-04-03 08:55:23.72318+00,50.04664993286133,14.484984397888184,134.75,292.5,10.54,-6.800000000000001,-2.8000000000000003,0,4,10,4,997.16875
8114924,2023-04-03 08:55:24+00,2023-04-03 08:55:24.436565+00,50.046627044677734,14.484902381896973,133.33,292.5,9.12,-6.4,-2.6,0,4,10,4,997.3375000000001
8114925,2023-04-03 08:55:25+00,2023-04-03 08:55:25.763286+00,50.04660415649414,14.48482894897461,132.91,292.5,8.7,-5.800000000000001,-2.4000000000000004,0,4,10,4,997.3875
8114926,2023-04-03 08:55:26+00,2023-04-03 08:55:26.347626+00,50.04658508300781,14.484755516052246,132.91,292.5,8.7,-5.6000000000000005,-2.4000000000000004,0,4,10,4,997.3875
8114927,2023-04-03 08:55:27+00,2023-04-03 08:55:27.547068+00,50.04656982421875,14.484702110290527,132.22,292.5,8.01,-5,-2.2,0,4,10,4,997.46875
8114928,2023-04-03 08:55:28+00,2023-04-03 08:55:28.953402+00,50.04656219482422,14.484675407409668,133.12,292,8.91,-4,-1.8,0,4,10,4,997.3625000000001
8114929,2023-04-03 08:55:29+00,2023-04-03 08:55:29.405024+00,50.04655838012695,14.484668731689453,132.85,292,8.64,-3,-1.2000000000000002,0,4,11,4,997.3937500000001
8114930,2023-04-03 08:55:30+00,2023-04-03 08:55:30.821212+00,50.04655838012695,14.48466682434082,133.01,292,8.8,-2,-1,0,4,11,4,997.375
8114931,2023-04-03 08:55:31+00,2023-04-03 08:55:31.43984+00,50.04655838012695,14.48466682434082,133.28,292,9.07,-1.4000000000000001,-0.6000000000000001,0,4,11,3,997.34375
8114932,2023-04-03 08:55:32+00,2023-04-03 08:55:32.967702+00,50.04655838012695,14.484663963317871,132.91,292,8.7,-1,-0.4,0,4,11,3,997.3875
8114933,2023-04-03 08:55:33+00,2023-04-03 08:55:33.513092+00,50.04655838012695,14.484662055969238,133.33,291.5,9.12,-0.6000000000000001,-0.2,0,4,11,3,997.3375000000001
8114934,2023-04-03 08:55:34+00,2023-04-03 08:55:34.649391+00,50.04655838012695,14.484661102294922,133.54,291,9.33,-0.4,-0.2,0,4,11,3,997.3125
8114935,2023-04-03 08:55:35+00,2023-04-03 08:55:35.961663+00,50.04655838012695,14.484661102294922,133.75,291,9.54,-0.2,0,0,4,11,4,997.2875
8114936,2023-04-03 08:55:36+00,2023-04-03 08:55:36.662434+00,50.04655838012695,14.484657287597656,133.17,291,8.96,-0.2,0,0,4,11,4,997.35625
8114937,2023-04-03 08:55:37+00,2023-04-03 08:55:38.045916+00,50.04655838012695,14.48464298248291,133.7,290.5,9.49,-0.4,0,0,4,11,4,997.29375
8114938,2023-04-03 08:55:38+00,2023-04-03 08:55:39.376499+00,50.046546936035156,14.484611511230469,133.91,291,9.7,-1,-0.4,0,4,11,4,997.2687500000001
8114940,2023-04-03 08:55:39+00,2023-04-03 08:55:40.95804+00,50.046531677246094,14.484557151794434,133.64,291,9.43,-1.8,-0.6000000000000001,0,4,11,4,997.3000000000001
8114939,2023-04-03 08:55:40+00,2023-04-03 08:55:40.914674+00,50.046512603759766,14.484489440917969,134.12,291,9.91,-3.2,-1.2000000000000002,0,4,11,4,997.2437500000001
8114941,2023-04-03 08:55:41+00,2023-04-03 08:55:44.331249+00,50.04649353027344,14.484414100646973,132.75,291,8.54,-4,-1.6,0,4,11,4,997.40625
8114942,2023-04-03 08:55:42+00,2023-04-03 08:55:44.417775+00,50.04646682739258,14.484318733215332,134.8,291,10.59,-5.2,-2.2,0,4,11,4,997.1625
8114943,2023-04-03 08:55:43+00,2023-04-03 08:55:44.493469+00,50.04643630981445,14.484212875366211,134.33,291,10.12,-6.2,-2.8000000000000003,0,4,11,4,997.21875
8114944,2023-04-03 08:55:44+00,2023-04-03 08:55:44.555144+00,50.046409606933594,14.484115600585938,134.17,291,9.96,-6.6000000000000005,-2.8000000000000003,0,4,11,4,997.2375000000001
8114945,2023-04-03 08:55:45+00,2023-04-03 08:55:46.880334+00,50.04637908935547,14.484030723571777,134.33,291,10.12,-6.4,-2.8000000000000003,0,4,11,3,997.21875
8114946,2023-04-03 08:55:46+00,2023-04-03 08:55:47.251877+00,50.04635238647461,14.483942031860352,131.59,291,7.38,-6.2,-3,0,4,10,4,997.54375
8114947,2023-04-03 08:55:47+00,2023-04-03 08:55:47.372969+00,50.04630661010742,14.483835220336914,132.64,292,8.43,-6.6000000000000005,-4.2,0.2,4,10,4,997.41875
8114948,2023-04-03 08:55:48+00,2023-04-03 08:55:52.917323+00,50.04625701904297,14.483702659606934,134.28,292,10.07,-9,-5.4,0,4,10,4,997.225
8114949,2023-04-03 08:55:49+00,2023-04-03 08:55:52.968996+00,50.046199798583984,14.483563423156738,135.49,292,11.28,-9.8,-5.800000000000001,0,4,10,4,997.0812500000001
8114950,2023-04-03 08:55:50+00,2023-04-03 08:55:53.017126+00,50.0461540222168,14.48342514038086,136.18,292,11.97,-9.8,-5,0,4,10,4,997
8114952,2023-04-03 08:55:51+00,2023-04-03 08:55:53.125889+00,50.04611587524414,14.483296394348145,134.38,292,10.17,-9.200000000000001,-4.4,0,4,10,4,997.2125000000001
8114951,2023-04-03 08:55:52+00,2023-04-03 08:55:53.053921+00,50.04608154296875,14.48318099975586,137.86,292,13.65,-9,-3.8000000000000003,0,4,10,3,996.8000000000001
8114953,2023-04-03 08:55:53+00,2023-04-03 08:55:53.580055+00,50.046051025390625,14.48307991027832,136.28,292.5,12.07,-8,-4,0,4,10,3,996.9875000000001
8114954,2023-04-03 08:55:54+00,2023-04-03 08:56:01.51162+00,50.046024322509766,14.482990264892578,134.86,292.5,10.65,-7.2,-3.4000000000000004,0,4,10,4,997.15625
8114955,2023-04-03 08:55:55+00,2023-04-03 08:56:01.555559+00,50.04600143432617,14.48291015625,135.28,292.5,11.07,-6.4,-3,0,4,10,4,997.10625
8114956,2023-04-03 08:55:56+00,2023-04-03 08:56:01.601457+00,50.045982360839844,14.482834815979004,135.02,292.5,10.81,-6,-2.6,0,4,10,4,997.1375
8114957,2023-04-03 08:55:57+00,2023-04-03 08:56:01.649115+00,50.045963287353516,14.482760429382324,134.96,293,10.75,-5.6000000000000005,-2.4000000000000004,0,4,10,4,997.1437500000001
8114959,2023-04-03 08:55:58+00,2023-04-03 08:56:01.814252+00,50.04594421386719,14.482685089111328,135.91,293,11.7,-5.4,-2.4000000000000004,0,4,10,4,997.03125
8114960,2023-04-03 08:55:59+00,2023-04-03 08:56:01.854711+00,50.045921325683594,14.482612609863281,135.07,293,10.86,-5.4,-2.2,0,4,10,4,997.13125
8114958,2023-04-03 08:56:00+00,2023-04-03 08:56:01.753774+00,50.045902252197266,14.482536315917969,135.81,293,11.6,-5.4,-2.2,0,4,10,3,997.04375
8114961,2023-04-03 08:56:01+00,2023-04-03 08:56:02.094013+00,50.04588317871094,14.48245620727539,136.65,293,12.44,-5.4,-2.2,0,4,10,3,996.94375
8114962,2023-04-03 08:56:02+00,2023-04-03 08:56:12.844229+00,50.04585647583008,14.48237133026123,137.02,292.5,12.81,-5.6000000000000005,-2.4000000000000004,0,4,10,3,996.9000000000001
8114963,2023-04-03 08:56:03+00,2023-04-03 08:56:12.947081+00,50.04582977294922,14.482276916503906,134.91,293,10.7,-6,-2.4000000000000004,-0.2,4,10,4,997.1500000000001
8114964,2023-04-03 08:56:04+00,2023-04-03 08:56:13.300032+00,50.04580307006836,14.48218059539795,136.02,293,11.81,-6.4,-2.6,-0.2,4,10,4,997.0187500000001
8114965,2023-04-03 08:56:05+00,2023-04-03 08:56:13.337773+00,50.045780181884766,14.482085227966309,135.91,293,11.7,-6.6000000000000005,-2.6,0,4,10,4,997.03125
8114966,2023-04-03 08:56:06+00,2023-04-03 08:56:13.375881+00,50.04574966430664,14.481986045837402,136.7,293.5,12.49,-6.800000000000001,-2.8000000000000003,0,4,10,3,996.9375
8114968,2023-04-03 08:56:07+00,2023-04-03 08:56:13.689257+00,50.04572296142578,14.481884956359863,135.23,293.5,11.02,-7,-2.8000000000000003,0,4,10,3,997.1125000000001
8114967,2023-04-03 08:56:08+00,2023-04-03 08:56:13.641955+00,50.045692443847656,14.481781959533691,134.8,293.5,10.59,-7,-3,0,4,10,3,997.1625
8114969,2023-04-03 08:56:09+00,2023-04-03 08:56:14.041183+00,50.0456657409668,14.481684684753418,136.39,293.5,12.18,-7,-3,0,4,10,4,996.975
8114970,2023-04-03 08:56:10+00,2023-04-03 08:56:14.080064+00,50.0456428527832,14.481590270996094,134.8,293.5,10.59,-6.800000000000001,-2.8000000000000003,0,4,10,4,997.1625
8114971,2023-04-03 08:56:11+00,2023-04-03 08:56:14.117024+00,50.04561233520508,14.481499671936035,136.54,293.5,12.33,-6.6000000000000005,-2.8000000000000003,0,4,10,4,996.9562500000001
8114973,2023-04-03 08:56:12+00,2023-04-03 08:56:14.19167+00,50.04558563232422,14.481403350830078,135.96,293.5,11.75,-6.800000000000001,-3,0,4,10,4,997.0250000000001
8114972,2023-04-03 08:56:13+00,2023-04-03 08:56:14.154526+00,50.04555892944336,14.481302261352539,138.5,293.5,14.29,-6.800000000000001,-3,0,4,10,4,996.725
8114974,2023-04-03 08:56:14+00,2023-04-03 08:56:14.72548+00,50.04552459716797,14.481195449829102,137.28,293.5,13.07,-7.2,-3,0,4,10,3,996.8687500000001
8114975,2023-04-03 08:56:15+00,2023-04-03 08:56:15.874833+00,50.045494079589844,14.481078147888184,138.65,293.5,14.44,-7.800000000000001,-3.2,0,4,10,3,996.7062500000001
8114976,2023-04-03 08:56:16+00,2023-04-03 08:56:16.96972+00,50.04545974731445,14.480952262878418,138.5,293.5,14.29,-8.200000000000001,-3.4000000000000004,0,4,10,4,996.725
8114977,2023-04-03 08:56:17+00,2023-04-03 08:56:17.549675+00,50.0454216003418,14.48082447052002,138.5,293.5,14.29,-9,-4.2,0,4,10,4,996.725
8114978,2023-04-03 08:56:18+00,2023-04-03 08:56:18.766611+00,50.045379638671875,14.480694770812988,137.76,294,13.55,-9.200000000000001,-4.2,0,4,10,4,996.8125
8114979,2023-04-03 08:56:19+00,2023-04-03 08:56:19.695793+00,50.045345306396484,14.480566024780273,138.23,294,14.02,-9.200000000000001,-3.8000000000000003,0,4,10,4,996.75625
8114980,2023-04-03 08:56:20+00,2023-04-03 08:56:20.722927+00,50.04530334472656,14.480438232421875,136.54,294.5,12.33,-9,-4.2,0,4,10,4,996.9562500000001
8114981,2023-04-03 08:56:21+00,2023-04-03 08:56:21.55713+00,50.045265197753906,14.48031234741211,138.44,294.5,14.23,-9,-4,0,4,10,4,996.73125
8114982,2023-04-03 08:56:22+00,2023-04-03 08:56:22.886944+00,50.04522705078125,14.480192184448242,139.5,294.5,15.29,-8.8,-3.8000000000000003,0,4,10,4,996.60625
8114983,2023-04-03 08:56:23+00,2023-04-03 08:56:24.123022+00,50.04520034790039,14.480076789855957,137.23,294.5,13.02,-8.6,-3.6,0,4,10,4,996.875
8114984,2023-04-03 08:56:24+00,2023-04-03 08:56:24.363118+00,50.045169830322266,14.479960441589355,138.5,294.5,14.29,-8.4,-3.2,0,4,10,4,996.725
8114985,2023-04-03 08:56:25+00,2023-04-03 08:56:25.794253+00,50.045135498046875,14.479850769042969,137.44,294.5,13.23,-8,-3.8000000000000003,0,4,10,3,996.85
8114986,2023-04-03 08:56:26+00,2023-04-03 08:56:26.640221+00,50.04508972167969,14.47973918914795,141.13,294.5,16.92,-7.6000000000000005,-4.6000000000000005,0,4,10,4,996.4125
8114987,2023-04-03 08:56:27+00,2023-04-03 08:56:27.906276+00,50.04503631591797,14.479620933532715,137.76,295,13.55,-8.200000000000001,-5.6000000000000005,0,4,10,4,996.8125
8114988,2023-04-03 08:56:28+00,2023-04-03 08:56:29.33707+00,50.04498291015625,14.479493141174316,143.08,295,18.87,-9,-6,0,4,10,4,996.1812500000001
8114989,2023-04-03 08:56:29+00,2023-04-03 08:56:29.802332+00,50.044918060302734,14.479353904724121,139.87,295.5,15.66,-9.8,-6.6000000000000005,0.2,4,10,3,996.5625
8114990,2023-04-03 08:56:30+00,2023-04-03 08:56:30.915135+00,50.04485321044922,14.479206085205078,142.24,296,18.03,-10.4,-7,0.2,4,10,3,996.28125
8114991,2023-04-03 08:56:31+00,2023-04-03 08:56:31.578292+00,50.04479217529297,14.479059219360352,141.98,296,17.77,-10.4,-7,0.2,4,10,4,996.3125
8114992,2023-04-03 08:56:32+00,2023-04-03 08:56:33.062643+00,50.04472351074219,14.478913307189941,143.72,296.5,19.51,-10.4,-7.2,0.2,4,10,4,996.10625
8114993,2023-04-03 08:56:33+00,2023-04-03 08:56:33.307849+00,50.04465866088867,14.478766441345215,142.45,297,18.24,-10.4,-7.2,0.2,4,10,4,996.25625
8114994,2023-04-03 08:56:34+00,2023-04-03 08:56:34.969978+00,50.044593811035156,14.478620529174805,141.76,297,17.55,-10.4,-7.2,0.2,4,10,4,996.3375000000001
8114995,2023-04-03 08:56:35+00,2023-04-03 08:56:35.566945+00,50.044525146484375,14.478473663330078,142.77,297.5,18.56,-10.4,-7.2,0.2,4,10,4,996.21875
8114996,2023-04-03 08:56:36+00,2023-04-03 08:56:36.711526+00,50.04446029663086,14.478331565856934,143.4,297.5,19.19,-10.200000000000001,-7,0,4,10,4,996.1437500000001
8114997,2023-04-03 08:56:37+00,2023-04-03 08:56:37.376643+00,50.04439926147461,14.478193283081055,144.98,298,20.77,-9.8,-6.800000000000001,0,4,10,4,995.9562500000001
8114998,2023-04-03 08:56:38+00,2023-04-03 08:56:38.740769+00,50.04433822631836,14.478058815002441,141.98,298,17.77,-9.600000000000001,-6.6000000000000005,0.2,4,10,4,996.3125
8114999,2023-04-03 08:56:39+00,2023-04-03 08:56:40.172302+00,50.044281005859375,14.477926254272461,142.66,298.5,18.45,-9.4,-6.2,0.2,4,10,4,996.23125
8115000,2023-04-03 08:56:40+00,2023-04-03 08:56:40.466876+00,50.04422378540039,14.47779369354248,143.51,298.5,19.3,-9.4,-6.2,0.2,4,10,4,996.13125
8115001,2023-04-03 08:56:41+00,2023-04-03 08:56:41.854086+00,50.044166564941406,14.47766399383545,143.98,299,19.77,-9.200000000000001,-6.4,0.2,4,10,4,996.075
8115002,2023-04-03 08:56:42+00,2023-04-03 08:56:42.340127+00,50.04410934448242,14.477534294128418,143.03,299.5,18.82,-9.200000000000001,-6.2,0.2,4,10,4,996.1875
8115003,2023-04-03 08:56:43+00,2023-04-03 08:56:43.70176+00,50.04405212402344,14.477404594421387,143.4,299.5,19.19,-9.200000000000001,-6.2,0.2,4,10,4,996.1437500000001
8115004,2023-04-03 08:56:44+00,2023-04-03 08:56:44.47327+00,50.04399490356445,14.477274894714355,142.66,299.5,18.45,-9.200000000000001,-6.2,0,4,10,4,996.23125
8115005,2023-04-03 08:56:45+00,2023-04-03 08:56:45.776262+00,50.04393768310547,14.477145195007324,143.56,300,19.35,-9.200000000000001,-6.2,0.2,4,10,4,996.125
8115006,2023-04-03 08:56:46+00,2023-04-03 08:56:46.918917+00,50.043880462646484,14.477014541625977,144.93,300,20.72,-9.200000000000001,-6.2,0.2,4,10,4,995.9625000000001
8115007,2023-04-03 08:56:47+00,2023-04-03 08:56:47.571326+00,50.0438232421875,14.476884841918945,143.51,300.5,19.3,-9.200000000000001,-6.2,0.2,4,10,4,996.13125
8115008,2023-04-03 08:56:48+00,2023-04-03 08:56:48.956388+00,50.043766021728516,14.476757049560547,144.4,300.5,20.19,-9.200000000000001,-6.2,0.2,4,10,4,996.0250000000001
8115009,2023-04-03 08:56:49+00,2023-04-03 08:56:49.76686+00,50.04370880126953,14.476627349853516,144.72,301,20.51,-9.200000000000001,-6.4,0,4,10,4,995.9875000000001
8115010,2023-04-03 08:56:50+00,2023-04-03 08:56:50.859144+00,50.04364776611328,14.476495742797852,143.93,301,19.72,-9.200000000000001,-6.4,0,4,10,4,996.0812500000001
8115011,2023-04-03 08:56:51+00,2023-04-03 08:56:51.393948+00,50.0435905456543,14.476361274719238,145.35,301.5,21.14,-9.600000000000001,-6.4,0.2,4,10,4,995.9125
8115012,2023-04-03 08:56:52+00,2023-04-03 08:56:53.127224+00,50.04353332519531,14.476222038269043,145.62,301.5,21.41,-9.8,-6.4,0,4,10,4,995.88125
8115013,2023-04-03 08:56:53+00,2023-04-03 08:56:53.938247+00,50.04347610473633,14.476078033447266,144.93,301.5,20.72,-10.200000000000001,-6,0,4,10,3,995.9625000000001
8115014,2023-04-03 08:56:54+00,2023-04-03 08:56:54.794878+00,50.04342269897461,14.47592830657959,145.51,301.5,21.3,-10.600000000000001,-5.800000000000001,0,4,10,4,995.8937500000001
8115015,2023-04-03 08:56:55+00,2023-04-03 08:56:56.05174+00,50.043373107910156,14.475777626037598,144.4,301.5,20.19,-10.8,-5.4,0,4,10,4,996.0250000000001
8115016,2023-04-03 08:56:56+00,2023-04-03 08:56:56.530556+00,50.04332733154297,14.475622177124023,146.46,301.5,22.25,-11,-5,0,4,10,4,995.78125
8115017,2023-04-03 08:56:58+00,2023-04-03 08:56:58.651355+00,50.043243408203125,14.475305557250977,146.25,301.5,22.04,-11.4,-4.2,0,4,10,4,995.8062500000001
8115018,2023-04-03 08:56:59+00,2023-04-03 08:56:59.973153+00,50.043209075927734,14.475147247314453,147.15,301.5,22.94,-11.200000000000001,-4,0,4,10,4,995.7
8115019,2023-04-03 08:57:00+00,2023-04-03 08:57:02.593324+00,50.043174743652344,14.474993705749512,147.25,301.5,23.04,-11,-4,0,4,10,4,995.6875
8115021,2023-04-03 08:57:01+00,2023-04-03 08:57:02.696885+00,50.04314041137695,14.474844932556152,146.83,301.5,22.62,-10.600000000000001,-4,0,4,10,4,995.7375000000001
8115020,2023-04-03 08:57:02+00,2023-04-03 08:57:02.656625+00,50.04309844970703,14.474699020385742,145.41,301.5,21.2,-10.4,-4.4,0,4,10,4,995.90625
8115022,2023-04-03 08:57:03+00,2023-04-03 08:57:03.600521+00,50.043052673339844,14.474555015563965,145.99,302,21.78,-10.200000000000001,-4.800000000000001,0.2,4,10,3,995.8375000000001
8115023,2023-04-03 08:57:04+00,2023-04-03 08:57:04.822251+00,50.043006896972656,14.474414825439453,145.99,302,21.78,-10,-5,0.2,4,10,4,995.8375000000001
8115024,2023-04-03 08:57:05+00,2023-04-03 08:57:05.499637+00,50.04296112060547,14.47428035736084,145.35,302,21.14,-9.600000000000001,-5,0,4,10,4,995.9125
8115025,2023-04-03 08:57:06+00,2023-04-03 08:57:07.999382+00,50.04291534423828,14.47415828704834,145.77,302.5,21.56,-8.8,-4.800000000000001,0,4,10,4,995.8625000000001
8115026,2023-04-03 08:57:07+00,2023-04-03 08:57:08.078602+00,50.042869567871094,14.474051475524902,145.67,302.5,21.46,-8,-5.2,0,4,10,4,995.875
8115027,2023-04-03 08:57:08+00,2023-04-03 08:57:08.625972+00,50.04282760620117,14.473955154418945,146.51,302.5,22.3,-7.4,-5,0,4,10,4,995.7750000000001
8115028,2023-04-03 08:57:09+00,2023-04-03 08:57:09.640267+00,50.042789459228516,14.473873138427734,145.62,302.5,21.41,-6.6000000000000005,-4.6000000000000005,0,4,10,4,995.88125
8115029,2023-04-03 08:57:10+00,2023-04-03 08:57:13.661781+00,50.042762756347656,14.473806381225586,144.72,302.5,20.51,-5.800000000000001,-4,0,4,10,4,995.9875000000001
8115032,2023-04-03 08:57:11+00,2023-04-03 08:57:13.80667+00,50.04273986816406,14.473753929138184,144.88,302.5,20.67,-5.2,-3.6,0,4,10,3,995.96875
8115030,2023-04-03 08:57:12+00,2023-04-03 08:57:13.711378+00,50.042720794677734,14.473710060119629,144.14,302.5,19.93,-4.6000000000000005,-3.2,0,4,10,4,996.0562500000001
8115031,2023-04-03 08:57:13+00,2023-04-03 08:57:13.771262+00,50.04270553588867,14.473685264587402,144.4,302.5,20.19,-3.6,-2.6,0,4,10,4,996.0250000000001
8115033,2023-04-03 08:57:14+00,2023-04-03 08:57:21.10974+00,50.042701721191406,14.473676681518555,144.35,302.5,20.14,-2.6,-2.2,0,4,10,3,996.03125
8115034,2023-04-03 08:57:15+00,2023-04-03 08:57:21.400932+00,50.042701721191406,14.473673820495605,143.45,302.5,19.24,-1.8,-1.4000000000000001,0,4,10,4,996.1375
8115035,2023-04-03 08:57:16+00,2023-04-03 08:57:21.436974+00,50.04269790649414,14.473673820495605,143.87,302.5,19.66,-1.2000000000000002,-1,0,4,10,3,996.0875000000001
8115036,2023-04-03 08:57:17+00,2023-04-03 08:57:21.476137+00,50.04269790649414,14.473671913146973,144.4,302.5,20.19,-0.8,-0.6000000000000001,0,4,10,3,996.0250000000001
8115037,2023-04-03 08:57:18+00,2023-04-03 08:57:21.511748+00,50.042701721191406,14.47367000579834,144.3,302.5,20.09,-0.6000000000000001,-0.4,0,4,10,3,996.0375
8115038,2023-04-03 08:57:19+00,2023-04-03 08:57:21.692253+00,50.042701721191406,14.47367000579834,144.35,302.5,20.14,-0.4,-0.2,0,4,10,3,996.03125
8115039,2023-04-03 08:57:20+00,2023-04-03 08:57:21.807535+00,50.04269790649414,14.47367000579834,143.93,302,19.72,-0.2,-0.2,0,4,10,2,996.0812500000001
8115040,2023-04-03 08:57:21+00,2023-04-03 08:57:21.845818+00,50.04269790649414,14.47367000579834,144.14,302,19.93,-0.2,0,0,4,10,3,996.0562500000001
8115041,2023-04-03 08:57:22+00,2023-04-03 08:57:22.856321+00,50.04269790649414,14.47367000579834,144.09,302,19.88,0,0,0,4,10,3,996.0625
8115042,2023-04-03 08:57:23+00,2023-04-03 08:57:26.284588+00,50.04269790649414,14.473669052124023,144.19,302,19.98,0,0,0,4,10,3,996.0500000000001
8115043,2023-04-03 08:57:24+00,2023-04-03 08:57:26.320621+00,50.04269790649414,14.473669052124023,144.03,302,19.82,0,0,0,4,10,3,996.06875
8115044,2023-04-03 08:57:25+00,2023-04-03 08:57:26.358374+00,50.042694091796875,14.47367000579834,144.14,302,19.93,0,0,0,4,10,3,996.0562500000001
8115045,2023-04-03 08:57:26+00,2023-04-03 08:57:29.350883+00,50.04269027709961,14.47366714477539,144.3,302,20.09,0,0,0,4,10,3,996.0375
8115048,2023-04-03 08:57:27+00,2023-04-03 08:57:29.894587+00,50.04268264770508,14.47364616394043,143.98,302,19.77,-0.4,-0.4,0,4,10,3,996.075
8115046,2023-04-03 08:57:28+00,2023-04-03 08:57:29.816126+00,50.04266357421875,14.473601341247559,144.19,302,19.98,-1,-1,0,4,10,4,996.0500000000001
8115047,2023-04-03 08:57:29+00,2023-04-03 08:57:29.854455+00,50.042633056640625,14.473546981811523,143.03,302.5,18.82,-1.8,-1.4000000000000001,0,4,10,4,996.1875
8115049,2023-04-03 08:57:30+00,2023-04-03 08:57:31.284025+00,50.04261016845703,14.473485946655273,143.72,302.5,19.51,-2.4000000000000004,-1.8,0,4,10,3,996.10625
8115050,2023-04-03 08:57:31+00,2023-04-03 08:57:31.900367+00,50.04258346557617,14.473428726196289,144.3,302.5,20.09,-3.2,-2.4000000000000004,0,4,10,4,996.0375
8115051,2023-04-03 08:57:32+00,2023-04-03 08:57:33.408825+00,50.04255676269531,14.473366737365723,144.82,302.5,20.61,-3.6,-2.6,0,4,10,3,995.975
8115052,2023-04-03 08:57:33+00,2023-04-03 08:57:34.433327+00,50.04252624511719,14.473299026489258,144.56,302.5,20.35,-4,-3,0,4,10,4,996.00625
8115053,2023-04-03 08:57:34+00,2023-04-03 08:57:34.475709+00,50.0424919128418,14.473227500915527,144.19,302.5,19.98,-4.6000000000000005,-3.2,0,4,10,4,996.0500000000001
8115054,2023-04-03 08:57:35+00,2023-04-03 08:57:38.990269+00,50.0424690246582,14.473152160644531,145.77,302.5,21.56,-4.800000000000001,-3.2,0,4,10,4,995.8625000000001
8115057,2023-04-03 08:57:36+00,2023-04-03 08:57:39.44701+00,50.042442321777344,14.473081588745117,143.87,302,19.66,-4.800000000000001,-3,0,4,10,4,996.0875000000001
8115056,2023-04-03 08:57:37+00,2023-04-03 08:57:39.354492+00,50.042415618896484,14.473008155822754,144.72,302,20.51,-4.800000000000001,-3,0,4,10,3,995.9875000000001
8115055,2023-04-03 08:57:38+00,2023-04-03 08:57:39.312052+00,50.042396545410156,14.472930908203125,144.46,302,20.25,-5,-2.8000000000000003,0,4,10,3,996.0187500000001
8115060,2023-04-03 08:57:39+00,2023-04-03 08:57:42.550465+00,50.04237365722656,14.472855567932129,144.4,301.5,20.19,-5.2,-2.6,0,4,10,3,996.0250000000001
8115059,2023-04-03 08:57:40+00,2023-04-03 08:57:42.492174+00,50.0423583984375,14.472795486450195,143.93,301.5,19.72,-4.800000000000001,-2.4000000000000004,0,4,10,4,996.0812500000001
8115058,2023-04-03 08:57:41+00,2023-04-03 08:57:42.456032+00,50.0423469543457,14.47274398803711,144.61,301.5,20.4,-4.4,-2,0,4,10,4,996
8115061,2023-04-03 08:57:42+00,2023-04-03 08:57:47.290683+00,50.042335510253906,14.472699165344238,144.61,301.5,20.4,-4,-1.8,0,4,10,3,996
8115062,2023-04-03 08:57:43+00,2023-04-03 08:57:47.739994+00,50.042327880859375,14.47265911102295,143.98,301.5,19.77,-3.6,-1.4000000000000001,0,4,10,3,996.075
8115063,2023-04-03 08:57:44+00,2023-04-03 08:57:47.789949+00,50.042320251464844,14.472620964050293,143.77,301.5,19.56,-3.4000000000000004,-1.2000000000000002,0,4,10,4,996.1
8115064,2023-04-03 08:57:45+00,2023-04-03 08:57:48.17991+00,50.04230880737305,14.472585678100586,144.77,301.5,20.56,-3,-1.2000000000000002,0,4,10,4,995.98125
8115065,2023-04-03 08:57:46+00,2023-04-03 08:57:48.222699+00,50.04229736328125,14.472533226013184,144.77,301.5,20.56,-3.2,-1.2000000000000002,0,4,10,4,995.98125
8115066,2023-04-03 08:57:47+00,2023-04-03 08:57:48.300654+00,50.042274475097656,14.472457885742188,144.61,301.5,20.4,-4.2,-1.6,0,4,10,4,996
8115067,2023-04-03 08:57:48+00,2023-04-03 08:57:49.404888+00,50.0422477722168,14.472369194030762,144.35,301.5,20.14,-5,-2,0,4,10,3,996.03125
8115068,2023-04-03 08:57:49+00,2023-04-03 08:57:49.521568+00,50.04220962524414,14.472254753112793,146.3,301.5,22.09,-6.4,-3.4000000000000004,0,4,10,4,995.8000000000001
8115069,2023-04-03 08:57:50+00,2023-04-03 08:57:53.091892+00,50.04216003417969,14.472105979919434,146.78,301.5,22.57,-9.8,-4.800000000000001,0,4,10,4,995.7437500000001
8115070,2023-04-03 08:57:51+00,2023-04-03 08:57:53.176868+00,50.042110443115234,14.471931457519531,146.04,302,21.83,-12,-5,0,4,10,4,995.8312500000001
8115071,2023-04-03 08:57:52+00,2023-04-03 08:57:53.215454+00,50.04206085205078,14.4717378616333,148.41,302.5,24.2,-13.600000000000001,-5,0,4,10,4,995.5500000000001
